Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Parent Education Level,Gender,Engagement Level,Contact Info,Library Card Number,Grade Level,Age,Country
S32853,10.3,55.7,45.6,High School,Male,0,667-506-9092,,Grade 11,16,Germany
S32854,3.6,66.0,62.3,Doctorate,Male,4,349-247-1534,LC1685,Grade 11,16,England
S32855,9.0,,71.8,,Male,5,553-349-3068,LC5891,Grade 11,17,Portugal
S32856,4.0,69.7,79.7,Associate,Male,1,416-286-5044,LC8349,Grade 12,17,Spain
S32857,12.4,75.7,55.2,Associate,Male,2,351-946-2567,LC1396,Grade 12,17,Germany
S32858,-1.0,70.5,75.4,Master,Female,1,203-169-8187,,Grade 11,16,Portugal
S32859,7.4,85.8,65.5,Associate,Female,2,783-167-1091,,Grade 12,17,France
S32860,2.3,60.6,67.8,Doctorate,Male,3,574-233-7588,LC5063,Grade 12,17,England
S32861,15.1,71.6,73.9,,Male,2,857-318-6451,LC7890,Grade 11,16,Germany
S32862,8.7,71.3,78.6,Doctorate,Male,1,813-167-2903,LC4557,Grade 12,17,England
S32863,10.4,73.6,54.9,Master,Male,2,286-158-2452,LC5463,Grade 11,16,France
S32864,6.3,63.7,59.8,High School,Male,0,791-323-3089,LC6651,Grade 12,17,France
S32865,1.7,48.3,92.3,Associate,Female,2,898-337-7118,LC9066,Grade 11,16,England
S32866,7.3,93.7,38.5,Bachelor,Male,1,132-983-7361,LC3654,Grade 11,16,England
S32867,8.1,72.7,86.3,Bachelor,Female,,566-958-2918,LC2662,Grade 12,18,England
S32868,11.5,97.6,56.9,Associate,Male,0,692-333-2868,LC3367,Grade 10,15,Germany
S32869,8.2,84.6,69.7,Bachelor,Female,2,990-713-4063,LC1933,Grade 12,17,Germany
S32870,6.4,85.3,80.2,Bachelor,Male,1,645-709-1550,,Grade 12,17,Spain
S32871,2.5,97.6,,Associate,Male,4,492-472-8635,LC2732,Grade 11,16,France
S32872,,127.0,63.2,Master,Male,2,628-820-5000,LC2400,Grade 11,16,Germany
S32873,6.0,101.1,93.6,Associate,Male,5,406-549-9302,LC2195,Grade 11,16,Spain
S32874,16.6,92.7,46.7,Master,Female,3,948-492-1625,LC4750,Grade 12,17,Portugal
S32875,10.8,80.8,,Associate,Female,1,511-844-7617,LC3495,Grade 11,16,France
S32876,12.8,100.2,,Doctorate,Male,1,618-389-5901,LC4559,Grade 12,17,Germany
S32877,8.8,60.1,42.8,Associate,Male,4,833-119-4433,LC6545,Grade 12,17,England
S32878,11.0,86.7,55.5,,Male,3,648-603-3314,LC7543,Grade 10,15,Spain
S32879,5.5,100.5,,Doctorate,Female,5,459-330-5742,LC7298,Grade 11,16,France
S32880,4.1,,72.6,Associate,Male,0,372-370-5811,LC7066,Grade 11,16,Germany
S32881,10.1,73.5,67.7,Bachelor,Male,5,826-483-4071,,Grade 11,16,Germany
S32882,12.9,84.1,61.6,Doctorate,Female,1,389-907-1984,LC1835,Grade 11,16,England
S32883,0.3,68.4,75.4,High School,Male,0,232-891-8591,,Grade 11,16,Germany
S32884,7.5,59.6,,Bachelor,Male,0,531-110-7942,LC3584,Grade 11,16,Spain
S32885,19.2,104.0,91.2,High School,Male,0,549-615-8027,LC9838,Grade 10,15,Germany
S32886,12.4,66.3,66.0,High School,Male,4,465-329-3016,,Grade 10,15,England
S32887,17.7,66.1,86.9,High School,Female,1,289-690-2040,LC8477,Grade 11,16,Spain
S32888,6.8,66.6,69.0,Doctorate,Female,0,472-101-6649,,Grade 11,16,Germany
S32889,7.7,61.1,73.1,Master,Female,5,495-566-9529,LC4144,Grade 12,16,Portugal
S32890,14.8,60.5,18.0,Doctorate,Male,3,291-656-9691,LC9536,Grade 10,15,Spain
S32891,13.1,40.5,56.6,Associate,Male,3,262-967-5804,LC8527,Grade 10,15,France
S32892,9.5,44.0,68.3,Associate,Male,1,451-580-2939,LC5033,Grade 12,17,France
S32893,3.7,71.1,56.6,Master,Male,0,914-285-2448,LC8261,Grade 11,16,France
S32894,15.8,84.1,71.4,Bachelor,Male,3,812-609-2367,,Grade 11,16,France
S32895,22.6,41.5,40.7,Master,Male,3,788-189-4410,,Grade 10,15,France
S32896,2.1,78.6,55.3,Bachelor,Male,4,210-782-4142,LC1490,Grade 12,17,France
S32897,17.0,100.7,43.0,Master,Male,2,514-228-9871,,Grade 11,16,France
S32898,7.7,65.6,64.4,High School,Female,1,792-338-8209,,Grade 11,16,Germany
S32899,8.3,55.2,76.9,Associate,Male,0,219-745-5799,LC3955,Grade 12,17,England
S32900,11.3,73.8,87.6,High School,Male,1,842-654-7782,LC7077,Grade 11,16,England
S32901,4.0,,86.2,Bachelor,Male,2,419-498-9117,,Grade 10,15,Germany
S32902,9.8,63.8,77.6,Associate,Male,2,235-260-8386,LC1527,Grade 11,16,Germany
S32903,1.9,94.1,69.9,Master,Male,1,856-891-2912,,Grade 11,16,England
S32904,12.4,84.4,43.8,Doctorate,Male,0,139-926-8014,,Grade 12,17,Germany
S32905,21.2,109.6,94.4,,Female,1,327-420-5893,LC8658,Grade 11,15,Germany
S32906,6.8,41.4,75.9,Bachelor,Female,5,378-509-8308,,Grade 12,18,France
S32907,9.2,46.8,,High School,Female,3,356-541-7961,,Grade 11,16,Spain
S32908,9.4,66.6,67.6,,Male,1,279-881-9485,LC7116,Grade 12,18,Germany
S32909,14.9,48.2,84.5,Associate,Male,1,736-236-2386,,Grade 12,17,England
S32910,12.0,106.5,46.9,High School,Female,0,552-116-1884,LC3023,Grade 10,15,France
S32911,14.6,79.7,59.0,Bachelor,Female,2,826-533-4490,LC1981,Grade 12,17,France
S32912,7.5,68.4,31.4,Bachelor,Male,1,378-986-4506,,Grade 10,15,England
S32913,12.2,106.1,47.1,Associate,Female,3,607-479-3244,LC3240,Grade 11,17,Portugal
S32914,-6.8,80.9,93.2,Bachelor,Male,1,370-158-2661,LC7910,Grade 10,15,Spain
S32915,13.3,70.8,67.4,Doctorate,Male,0,974-513-1417,LC6938,Grade 11,16,Germany
S32916,3.9,59.4,52.4,Master,Male,2,858-539-1991,LC6513,Grade 11,16,Spain
S32917,8.4,86.1,65.6,Doctorate,Male,5,787-992-5250,LC2394,Grade 10,15,Portugal
S32918,13.7,85.4,80.3,,Male,0,371-592-8462,LC1069,Grade 11,16,Germany
S32919,2.3,88.6,67.5,High School,Male,4,197-742-9014,,Grade 11,16,Spain
S32920,15.4,91.1,77.6,Doctorate,Male,3,332-647-2725,LC8546,Grade 11,16,England
S32921,9.4,104.0,46.8,Associate,Male,5,296-541-1966,LC9597,Grade 11,16,England
S32922,17.3,58.4,81.9,Doctorate,Male,1,372-390-2926,,Grade 10,15,France
S32923,5.5,119.7,92.2,Master,Male,,618-993-6984,LC6664,Grade 10,15,France
S32924,0.9,111.0,44.2,High School,Male,1,476-149-8204,LC7171,Grade 12,16,France
S32925,9.9,109.3,74.9,Bachelor,Male,0,467-168-4952,LC2904,Grade 12,17,France
S32926,12.9,70.9,78.4,Bachelor,Female,5,857-815-5299,,Grade 12,17,Germany
S32927,13.4,60.7,71.2,Doctorate,Male,0,737-805-2089,LC2893,Grade 10,15,Spain
S32928,,77.1,67.2,Associate,Female,1,897-230-7698,,Grade 11,16,Portugal
S32929,1.9,80.7,46.0,Master,Male,0,424-231-7233,LC7359,Grade 10,15,Germany
S32930,8.4,92.1,60.7,Bachelor,Male,2,110-966-7700,LC9080,Grade 11,16,England
S32931,12.6,71.7,67.0,Associate,Male,2,190-453-3168,,Grade 11,16,Germany
S32932,12.3,93.4,102.9,Associate,Male,1,151-966-6116,LC7384,Grade 11,16,Spain
S32933,17.9,68.1,47.1,Master,Male,3,178-323-7659,LC6181,Grade 12,16,England
S32934,8.1,76.0,83.2,Associate,Female,0,128-232-6598,LC9217,Grade 11,16,England
S32935,0.8,89.5,73.5,Bachelor,Male,2,578-382-1640,LC2085,Grade 10,15,Germany
S32936,16.0,77.4,37.3,Associate,Male,0,290-339-3700,LC2677,Grade 12,17,Spain
S32937,11.0,61.5,75.9,Master,Male,1,912-229-2922,,Grade 11,16,Germany
S32938,11.4,57.0,60.7,,Female,1,991-237-4777,LC1827,Grade 12,17,France
S32939,,96.3,83.7,Doctorate,Male,1,873-650-8761,LC3803,Grade 11,16,Germany
S32940,16.3,84.9,64.0,High School,Female,4,972-428-6188,LC6441,Grade 10,15,Germany
S32941,9.9,102.7,80.5,Master,Male,5,742-434-7579,,Grade 10,15,England
S32942,15.9,97.9,,Associate,Female,3,547-457-2967,LC2112,Grade 10,15,Spain
S32943,12.8,69.4,68.5,Bachelor,Female,1,417-856-4997,LC1486,Grade 11,16,Germany
S32944,6.7,95.1,69.4,,Male,2,178-862-6966,LC9949,Grade 11,16,Germany
S32945,8.8,82.0,55.1,High School,Female,5,306-270-5452,LC3902,Grade 11,16,England
S32946,13.1,72.7,61.6,Associate,Male,1,799-753-9552,LC4558,Grade 12,17,England
S32947,6.5,128.0,59.5,Master,Male,2,559-293-7246,LC9495,Grade 11,16,England
S32948,14.4,121.9,80.3,Master,Male,0,112-476-1029,,Grade 11,16,England
S32949,10.8,88.0,62.0,High School,Female,2,352-725-9858,LC7703,Grade 10,15,Germany
S32950,11.9,58.0,65.6,Associate,Male,3,619-162-2852,LC1949,Grade 12,17,Germany
S32951,17.2,65.4,81.7,High School,Female,,345-643-3643,LC4776,Grade 11,16,France
S32952,11.8,64.2,73.0,,Female,2,621-862-9363,LC4301,Grade 12,17,Germany
S32953,10.4,91.3,67.6,Bachelor,Male,0,845-351-2770,LC7672,Grade 10,15,Germany
S32954,9.6,82.7,50.9,Associate,Female,0,396-650-5782,LC6469,Grade 12,17,England
S32955,9.3,68.8,64.2,Bachelor,Male,4,369-896-6267,LC7864,Grade 11,16,Portugal
S32956,11.6,116.3,72.9,Doctorate,Male,3,768-228-8829,LC5671,Grade 12,17,France
S32957,16.8,66.4,91.0,Master,Male,1,706-184-3012,,Grade 12,17,Portugal
S32958,6.9,112.3,30.4,Bachelor,Male,1,890-288-1413,LC5788,Grade 11,16,Germany
S32959,6.6,98.4,59.2,High School,Female,1,837-922-6106,LC2589,Grade 11,16,Portugal
S32960,16.4,87.9,56.8,Master,Male,5,111-317-1702,LC5912,Grade 11,16,England
S32961,7.2,59.4,53.4,Bachelor,Male,0,802-318-7375,LC8513,Grade 12,17,England
S32962,11.1,107.1,39.2,High School,Male,1,396-977-5459,LC2419,Grade 12,17,France
S32963,7.0,114.5,78.8,Doctorate,Male,2,506-751-2599,LC4532,Grade 10,15,Spain
S32964,1.6,79.7,75.6,Associate,Male,2,329-642-7032,LC1650,Grade 11,16,England
S32965,11.0,100.0,74.5,Bachelor,Male,1,212-145-4644,LC2959,Grade 10,15,Spain
S32966,15.6,,61.6,Associate,Male,0,885-992-5628,LC4718,Grade 11,16,Germany
S32967,9.7,105.1,57.1,High School,Male,1,359-766-2709,LC2748,Grade 11,16,France
S32968,2.6,56.0,50.5,Master,Female,0,550-187-1717,LC2979,Grade 12,17,England
S32969,10.5,94.8,71.2,Associate,Male,1,620-964-1279,LC1253,Grade 12,17,Germany
S32970,6.2,24.6,52.1,High School,Female,3,504-417-5928,,Grade 11,16,France
S32971,-3.1,51.6,75.3,High School,Female,4,540-781-5971,LC6232,Grade 10,15,France
S32972,9.6,53.8,49.0,Master,Male,1,627-983-5346,LC2513,Grade 11,16,England
S32973,12.6,75.3,88.0,Associate,Male,5,723-260-1236,LC7490,Grade 10,15,Portugal
S32974,15.9,57.3,63.5,,Male,1,369-253-3561,LC7621,Grade 12,17,France
S32975,18.8,57.5,58.5,High School,Female,2,185-124-1270,LC9575,Grade 10,15,France
S32976,13.3,71.4,57.2,High School,Female,1,172-624-9594,,Grade 11,16,Spain
S32977,14.7,72.4,83.0,High School,Male,1,116-769-7538,,Grade 11,16,England
S32978,3.6,51.9,71.2,Bachelor,Male,5,883-407-8552,,Grade 12,17,Spain
S32979,18.1,48.1,95.7,High School,Female,1,537-287-5977,LC9287,Grade 11,16,Portugal
S32980,16.3,58.0,81.3,Associate,Male,3,525-460-9278,,Grade 12,17,Portugal
S32981,8.2,,52.1,Master,Female,2,877-717-9135,LC1737,Grade 12,17,England
S32982,13.4,127.7,63.7,Doctorate,Female,2,317-477-2808,,Grade 12,17,Germany
S32983,12.9,104.2,67.4,Master,Male,4,707-230-6301,LC8111,Grade 10,15,Germany
S32984,17.4,67.9,67.9,Bachelor,Female,0,889-595-8906,LC1334,Grade 11,16,England
S32985,9.2,83.3,85.2,Doctorate,Male,2,892-316-4128,LC5821,Grade 11,16,Germany
S32986,6.3,75.0,60.1,Bachelor,Female,0,708-462-2928,LC1781,Grade 10,15,Germany
S32987,7.6,72.1,52.3,Bachelor,Male,2,296-859-3144,,Grade 12,17,France
S32988,14.5,77.2,74.6,Associate,Male,1,627-877-9847,LC4655,Grade 11,16,Germany
S32989,0.4,80.5,72.7,Doctorate,Male,3,977-789-9088,LC9771,Grade 11,16,England
S32990,-5.0,40.1,56.2,Doctorate,Male,1,917-772-5885,LC5413,Grade 12,17,Germany
S32991,14.5,62.6,38.0,Associate,Male,0,761-770-2824,LC8268,Grade 11,16,England
S32992,11.4,74.1,95.2,Master,Male,1,709-873-4251,,Grade 10,15,Germany
S32993,10.1,122.7,86.2,Bachelor,Female,5,392-794-6619,LC5785,Grade 10,16,France
S32994,3.5,87.7,52.4,High School,Male,1,535-459-6579,LC3014,Grade 10,15,France
S32995,1.5,97.0,62.9,High School,Female,0,312-362-5005,LC1313,Grade 11,16,Germany
S32996,6.8,72.8,64.6,Doctorate,Male,4,854-164-5417,LC2326,Grade 11,16,France
S32997,11.8,103.8,74.2,Doctorate,Male,1,397-201-9029,LC8441,Grade 12,17,England
S32998,7.1,80.7,60.8,High School,Male,1,516-672-1204,LC8912,Grade 11,16,France
S32999,14.5,91.5,58.8,Doctorate,Female,2,243-977-1522,LC4249,Grade 12,17,France
S33000,,78.5,63.2,High School,Female,4,641-527-8744,LC8663,Grade 12,17,England
S33001,7.4,86.0,51.1,Bachelor,Female,3,947-467-6491,LC2532,Grade 11,16,Portugal
S33002,13.5,65.5,79.3,Master,Male,1,849-161-9514,LC6310,Grade 11,16,Germany
S33003,8.1,111.6,74.3,Bachelor,Female,2,306-510-9980,LC2753,Grade 11,16,Spain
S33004,8.4,65.4,50.2,Bachelor,Male,4,730-634-3923,,Grade 11,16,Germany
S33005,6.8,56.0,70.1,Doctorate,Female,0,113-798-9020,,Grade 12,17,Germany
S33006,5.9,78.2,55.4,High School,Male,4,834-543-3158,,Grade 12,17,France
S33007,11.8,112.5,67.1,High School,Male,5,635-463-2863,LC1417,Grade 12,17,Germany
S33008,12.4,61.3,35.0,Associate,Male,2,239-822-5354,LC2412,Grade 11,16,France
S33009,11.1,71.4,61.4,Associate,Male,1,276-668-3857,LC7473,Grade 10,15,England
S33010,6.9,80.1,84.6,High School,Male,2,308-512-3097,,Grade 11,16,France
S33011,9.0,48.5,49.0,,Female,4,410-768-7931,LC4937,Grade 12,17,England
S33012,18.0,47.5,59.7,Associate,Male,0,174-223-8006,,Grade 11,16,France
S33013,2.9,97.5,83.9,Doctorate,Male,1,591-282-2932,LC7723,Grade 11,16,Germany
S33014,19.4,,90.6,Doctorate,Male,1,488-181-4552,LC6943,Grade 11,16,Germany
S33015,10.5,53.8,76.5,,Male,0,838-111-1596,LC8381,Grade 10,15,France
S33016,9.1,68.7,88.3,,Male,2,218-336-4047,LC7604,Grade 10,15,Germany
S33017,14.8,63.8,82.6,Associate,Female,0,603-703-9778,LC7965,Grade 10,15,Germany
S33018,-0.3,75.2,39.4,,Male,0,681-206-2546,LC6877,Grade 10,15,Germany
S33019,16.9,78.9,73.4,Master,Male,1,581-271-7730,LC6178,Grade 12,17,Portugal
S33020,19.3,32.0,68.6,Master,Male,4,652-294-8513,LC2342,Grade 11,16,England
S33021,15.4,101.7,49.5,Master,Female,0,991-719-9684,LC7307,Grade 12,17,England
S33022,-0.5,150.0,39.4,Bachelor,Male,,722-935-1735,LC4645,Grade 11,16,England
S33023,13.8,,77.4,Associate,Male,0,122-144-1095,,Grade 11,16,England
S33024,18.2,92.7,63.2,Master,Male,1,207-961-6257,LC4760,Grade 11,16,England
S33025,17.7,54.3,67.0,Associate,Male,4,458-717-2916,LC4636,Grade 10,15,France
S33026,3.0,68.7,74.4,Master,Male,2,122-932-6014,LC6976,Grade 10,15,Germany
S33027,15.1,50.7,90.7,High School,Female,3,427-424-4318,LC1068,Grade 10,15,Portugal
S33028,19.0,89.9,55.4,Associate,Male,1,718-101-1868,LC4525,Grade 10,15,Spain
S33029,10.1,,59.7,High School,Male,0,891-536-7293,LC4695,Grade 10,15,England
S33030,2.7,82.7,60.2,High School,Male,2,982-767-2642,,Grade 11,16,Spain
S33031,14.1,71.2,55.1,Master,Male,3,889-869-7130,LC7372,Grade 11,16,Germany
S33032,,,92.8,Associate,Male,1,723-552-4583,LC6225,Grade 11,16,England
S33033,9.3,65.9,,Bachelor,Male,4,511-561-6171,LC5089,Grade 12,17,Germany
S33034,4.0,79.6,74.8,Bachelor,Male,4,815-284-3605,,Grade 10,15,France
S33035,14.9,63.5,73.7,Associate,Female,1,860-727-3942,LC6912,Grade 10,15,Germany
S33036,6.2,,63.4,Master,Female,4,402-631-3667,LC5779,Grade 11,15,France
S33037,12.0,52.6,30.4,Bachelor,Male,1,141-529-2227,,Grade 12,17,France
S33038,17.8,60.1,97.3,Bachelor,Female,4,539-854-3097,LC9891,Grade 11,16,Germany
S33039,1.7,45.7,60.6,Associate,Male,2,836-870-2799,LC8758,Grade 11,16,Spain
S33040,14.5,80.5,78.0,Associate,Male,0,300-327-9632,LC2381,Grade 11,16,Spain
S33041,9.0,76.0,,Master,Male,1,504-106-9420,LC4935,Grade 10,14,England
S33042,9.1,76.9,63.2,Doctorate,Female,2,840-381-8396,LC2946,Grade 12,17,England
S33043,12.6,67.8,97.4,Associate,Male,1,449-413-8389,LC2239,Grade 11,16,England
S33044,6.1,63.2,81.8,Associate,Male,0,495-840-6828,LC2493,Grade 11,16,Germany
S33045,4.1,69.0,54.8,Bachelor,Male,1,326-461-8071,LC6912,Grade 11,16,Germany
S33046,1.1,66.5,79.0,High School,Female,5,799-386-5732,LC9782,Grade 12,17,France
S33047,16.2,78.1,83.1,Master,Male,0,327-740-7273,LC1958,Grade 12,17,Germany
S33048,8.1,111.7,65.1,Bachelor,Female,0,957-687-7786,,Grade 10,15,France
S33049,12.8,71.2,75.3,Master,Female,2,757-888-9219,LC3463,Grade 12,17,Spain
S33050,7.6,63.2,62.7,Doctorate,Male,1,621-895-9755,,Grade 11,16,England
S33051,4.2,70.0,58.5,,Female,1,125-527-8492,,Grade 11,16,Germany
S33052,13.3,65.2,67.6,Master,Male,1,982-650-9275,LC2655,Grade 10,15,Germany
S33053,11.6,65.1,67.6,Bachelor,Male,4,682-589-2309,,Grade 11,16,England
S33054,8.8,63.3,61.8,Master,Male,0,619-846-1974,,Grade 10,15,Portugal
S33055,11.5,88.7,34.1,Associate,Male,2,834-618-8253,LC6622,Grade 11,16,England
S33056,5.2,88.4,89.0,Master,Male,1,213-628-8797,LC3285,Grade 11,16,England
S33057,15.3,93.0,84.9,High School,Female,5,673-395-6369,LC9176,Grade 11,16,Portugal
S33058,,97.3,53.0,Master,Male,1,717-941-6208,LC5993,Grade 12,17,France
S33059,13.8,67.7,61.0,High School,Female,5,694-443-5042,LC3150,Grade 11,15,Portugal
S33060,8.1,43.6,50.6,Associate,Female,3,530-787-2909,LC6699,Grade 10,15,England
S33061,10.3,114.4,41.8,High School,Male,2,882-261-2202,,Grade 11,16,Spain
S33062,17.8,29.8,50.0,High School,Male,2,410-483-1190,,Grade 10,15,France
S33063,16.4,68.2,67.1,High School,Male,0,488-120-4390,LC9423,Grade 12,17,England
S33064,20.0,46.5,71.2,Master,Male,1,489-660-6707,,Grade 12,17,Portugal
S33065,6.1,83.1,51.1,Associate,Male,1,718-659-2854,LC4589,Grade 10,15,Germany
S33066,5.6,55.9,61.2,Bachelor,Female,2,345-105-7714,LC8805,Grade 12,17,England
S33067,10.7,97.6,69.6,Master,Female,1,236-596-8108,LC3593,Grade 10,15,Portugal
S33068,12.0,79.6,55.8,High School,Female,0,660-418-8550,LC1765,Grade 12,18,Germany
S33069,9.3,105.2,72.8,Master,Male,2,249-649-8272,LC8720,Grade 11,17,England
S33070,8.1,77.0,51.1,Associate,Male,1,375-948-1716,LC1180,Grade 12,17,Spain
S33071,16.3,98.2,95.8,Master,Male,2,755-919-4295,LC2044,Grade 11,16,England
S33072,9.5,53.3,56.2,Doctorate,Male,1,923-135-8577,LC1227,Grade 10,15,Germany
S33073,3.9,94.7,60.5,Associate,Male,1,993-719-6603,,Grade 11,16,France
S33074,4.5,72.3,49.3,High School,Male,3,115-861-1771,,Grade 10,15,England
S33075,11.2,79.8,34.6,Master,Female,1,365-785-1541,LC8929,Grade 11,16,England
S33076,25.0,93.6,71.2,Master,Female,2,575-795-2289,LC8711,Grade 10,15,England
S33077,5.1,82.7,,Master,Female,3,730-774-9109,LC4892,Grade 10,15,Germany
S33078,8.4,59.2,68.5,High School,Female,0,128-232-5770,LC4996,Grade 12,17,England
S33079,22.0,65.2,56.6,Doctorate,Male,4,217-486-8428,LC3412,Grade 10,15,Germany
S33080,,53.8,83.4,Bachelor,Male,4,486-342-3230,,Grade 11,16,Spain
S33081,12.3,89.3,64.6,Bachelor,Female,1,364-818-9604,LC2018,Grade 11,16,England
S33082,19.4,68.1,42.0,High School,Male,3,133-302-4871,LC2759,Grade 11,16,Spain
S33083,5.2,66.0,67.0,Doctorate,Male,3,484-675-5245,LC9884,Grade 10,15,France
S33084,8.5,79.1,102.6,Associate,Female,2,146-851-8224,,Grade 11,15,Germany
S33085,7.6,70.3,62.1,Master,Female,2,625-711-6277,LC5852,Grade 11,16,Spain
S33086,,98.4,57.5,Bachelor,Female,1,710-903-1084,LC3572,Grade 12,17,Germany
S33087,17.8,,74.4,Associate,Male,4,598-879-3841,LC3438,Grade 12,17,France
S33088,7.1,89.5,56.0,Master,Male,2,726-697-8616,LC7728,Grade 10,15,Portugal
S33089,5.6,66.7,66.1,,Male,4,537-360-7912,LC8448,Grade 10,14,Portugal
S33090,7.8,,,Associate,Female,2,450-484-5057,LC4059,Grade 10,15,Spain
S33091,14.6,85.1,49.9,High School,Male,5,820-655-3785,LC1853,Grade 11,16,France
S33092,10.6,50.7,77.6,Master,Male,1,962-484-6807,LC1287,Grade 12,18,Spain
S33093,6.0,70.1,81.8,,Male,1,805-546-3487,,Grade 10,15,Germany
S33094,12.0,71.6,53.5,Bachelor,Male,1,656-691-8406,,Grade 11,16,Spain
S33095,14.1,104.9,76.4,Master,Male,0,642-520-9079,LC6176,Grade 12,17,Germany
S33096,9.9,66.6,77.9,Master,Male,,398-992-3271,,Grade 12,17,France
S33097,8.8,84.6,64.8,Master,Male,3,914-465-2801,LC6353,Grade 12,18,England
S33098,15.1,101.0,87.5,High School,Male,0,128-287-9026,LC9432,Grade 10,15,Spain
S33099,9.1,56.5,,Bachelor,Male,0,931-115-1242,LC1065,Grade 11,16,Germany
S33100,18.0,80.6,56.5,Doctorate,Male,2,637-250-3050,,Grade 11,16,Spain
S33101,6.2,115.6,72.1,High School,Female,2,342-716-5056,LC3602,Grade 11,17,England
S33102,6.1,43.6,73.0,Associate,Male,0,355-768-1426,LC6938,Grade 11,16,Spain
S33103,5.5,62.9,78.5,High School,Male,0,796-681-6559,,Grade 10,15,Germany
S33104,8.8,80.5,,High School,Male,0,264-315-5279,,Grade 11,16,Portugal
S33105,10.0,82.3,79.3,Associate,Female,1,127-258-1825,LC1015,Grade 12,17,France
S33106,3.4,78.1,70.2,Associate,Male,1,117-785-1733,,Grade 11,16,France
S33107,10.5,85.9,,Associate,Male,1,941-516-1274,LC9749,Grade 12,18,England
S33108,12.8,100.2,65.6,Doctorate,Male,3,861-450-2781,LC8672,Grade 12,17,Spain
S33109,2.7,76.1,51.6,Associate,Female,3,764-450-9565,LC6496,Grade 12,18,France
S33110,7.4,,78.3,High School,Female,0,385-450-6050,,Grade 11,16,Germany
S33111,12.8,86.9,61.1,Doctorate,Female,4,982-952-4710,LC7702,Grade 11,16,Portugal
S33112,4.6,114.8,57.8,Doctorate,Female,1,440-787-5008,LC7609,Grade 10,15,England
S33113,8.4,87.0,65.1,Associate,Male,4,108-802-5832,LC1565,Grade 11,16,England
S33114,15.4,95.8,71.3,Associate,Male,2,805-552-1847,LC2759,Grade 11,16,England
S33115,19.0,43.5,55.7,Bachelor,Female,1,762-711-5951,LC8484,Grade 10,15,England
S33116,12.2,71.4,76.7,,Male,1,986-697-3399,LC9874,Grade 10,15,Germany
S33117,9.2,50.7,58.3,Doctorate,Male,5,392-105-9217,LC3598,Grade 11,16,England
S33118,7.5,75.3,77.5,Doctorate,Female,1,446-723-7709,LC7621,Grade 11,16,Germany
S33119,14.6,103.5,66.0,Associate,Male,1,896-258-2629,LC7014,Grade 12,17,Germany
S33120,15.7,49.2,71.3,Associate,Male,5,751-157-8299,LC9352,Grade 11,17,Spain
S33121,4.2,109.7,48.1,Doctorate,Male,1,531-124-6737,LC8704,Grade 11,16,Germany
S33122,14.6,74.9,41.5,Doctorate,Male,0,817-736-1366,LC5452,Grade 11,17,France
S33123,7.0,92.9,73.0,Master,Female,5,508-865-2935,LC2224,Grade 11,16,England
S33124,5.7,95.6,95.5,Doctorate,Male,0,942-730-2089,,Grade 10,15,Germany
S33125,9.2,114.9,54.6,Associate,Male,2,250-484-3905,LC7043,Grade 11,16,England
S33126,15.0,86.6,92.7,Master,Male,1,937-249-6910,,Grade 10,15,Spain
S33127,11.5,57.6,72.6,Associate,Male,1,507-798-3872,LC1538,Grade 10,15,France
S33128,11.4,95.2,58.6,High School,Male,5,633-679-8575,LC6249,Grade 10,15,Germany
S33129,,,60.7,Bachelor,Male,0,565-461-5585,LC9887,Grade 11,16,Portugal
S33130,,56.9,72.6,High School,Female,2,239-736-9623,LC1896,Grade 10,15,Spain
S33131,9.4,63.4,88.4,High School,Male,3,497-888-1153,LC5162,Grade 11,16,England
S33132,13.2,32.9,73.2,,Male,0,368-263-5795,LC8156,Grade 12,17,England
S33133,6.7,108.7,65.3,High School,Female,1,994-230-5020,LC9191,Grade 10,15,Germany
S33134,13.3,101.6,71.4,Master,Male,2,978-442-9160,,Grade 11,16,France
S33135,14.3,84.0,50.4,High School,Female,0,897-608-9022,LC9484,Grade 10,15,Portugal
S33136,13.5,94.6,55.8,Doctorate,Male,1,301-396-6003,LC8974,Grade 10,15,England
S33137,13.8,82.3,70.4,Bachelor,Male,1,569-943-1698,LC3973,Grade 12,17,Germany
S33138,12.3,92.3,68.6,Associate,Male,1,408-134-9863,LC3018,Grade 10,15,England
S33139,15.9,100.2,64.9,Doctorate,Female,1,600-371-6511,LC1748,Grade 12,17,Germany
S33140,-1.4,46.1,68.3,Master,Male,3,326-700-7405,,Grade 12,17,France
S33141,14.3,93.3,62.5,Associate,Female,1,617-612-2947,LC5577,Grade 10,15,France
S33142,19.9,97.6,48.6,High School,Female,0,150-943-9663,LC7073,Grade 11,16,Germany
S33143,6.9,63.2,51.8,Associate,Female,5,960-440-4275,LC6611,Grade 12,17,England
S33144,6.3,70.4,74.6,Doctorate,Female,1,493-244-8895,LC9280,Grade 12,17,England
S33145,16.4,59.5,90.3,Doctorate,Female,1,347-806-5709,,Grade 10,15,Germany
S33146,5.4,81.2,72.0,High School,Male,,143-159-1613,LC8404,Grade 12,17,Germany
S33147,6.7,82.8,51.8,Master,Female,1,333-544-8718,LC5067,Grade 11,17,Germany
